entity_id,state,election_year,constituency_no,constituency_name,candidate_name,party_id,votes,vote_share_pct,position,result,sex,age,education,profession,candidate_type,source_id
IN-AC-2008-assam-1792,assam,2011,1,RATABARI,KRIPANATH MALLAH,,33043,39.82,1,won,U,35,Graduate,Ex MLA,challenger,src-1b7bc1c9d39a
IN-AC-2008-assam-1792,assam,2011,1,RATABARI,NIKHIL SUKLABAIDYA,,20614,24.84,2,lost,U,44,Others,,challenger,src-1b7bc1c9d39a
IN-AC-2008-assam-1792,assam,2011,1,RATABARI,PRIYADA RANJAN MALLICK,,17500,21.09,3,lost,U,63,12th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-assam-1792,assam,2011,1,RATABARI,AMARESH ROY,,3938,4.75,4,forfeit,U,41,Post Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-assam-1792,assam,2011,1,RATABARI,RAGENDRA CHANDRA DAS,,3147,3.79,5,forfeit,U,46,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-assam-1792,assam,2011,1,RATABARI,MOON SWARNAKAR,,1741,2.1,6,forfeit,U,36,Graduate,,challenger,src-1b7bc1c9d39a
IN-AC-2008-assam-1792,assam,2011,1,RATABARI,BIJOY PRASAD MALLAH,,813,0.98,7,forfeit,U,33,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-assam-1792,assam,2011,1,RATABARI,MUNILAL RABIDAS,,571,0.69,8,forfeit,U,41,8th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-assam-1792,assam,2011,1,RATABARI,NIRMAL MALLICK,,457,0.55,9,forfeit,U,37,8th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-assam-1792,assam,2011,1,RATABARI,PARIKSHIT ROY,,414,0.5,10,forfeit,U,39,10th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-assam-1792,assam,2011,1,RATABARI,ANANDA SANKAR MALLAH,,406,0.49,11,forfeit,U,39,8th Pass,,challenger,src-1b7bc1c9d39a
IN-AC-2008-assam-1792,assam,2011,1,RATABARI,PRADIP BANIA,,329,0.4,12,forfeit,U,35,,,challenger,src-1b7bc1c9d39a
IN-AC-2008-assam-1791,assam,2011,2,PATHARKANDI,MONILAL GOWALA,,44986,42.26,1,won,U,67,Graduate Professional,,challenger,src-1b7bc1c9d39a
