entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_votes,margin_votes,margin_pct,source_id
IN-AC-2008-gujarat-2690,gujarat,2017,DEHGAM,201363,146303,72.66,CHAUHAN BALRAJSINH KALYANSINH,,74445,50.88,RATHOD KAMINIBA BHUPENDRASINH,,63585,10860,7.42,src-1b7bc1c9d39a
IN-AC-2008-gujarat-2691,gujarat,2017,GANDHINAGAR SOUTH,304951,215575,70.69,THAKOR SHAMBHUJI CHELAJI,,107480,49.86,GOVINDJI HIRAJI SOLANKI,,95942,11538,5.35,src-1b7bc1c9d39a
IN-AC-2008-gujarat-2692,gujarat,2017,NARODA,264012,165077,62.53,THAWANI BALRAM KHUBCHAND,,108168,65.53,TIWARI OMPRAKASH DAROGAPRASAD,,48026,60142,36.44,src-1b7bc1c9d39a
IN-AC-2008-gujarat-2693,gujarat,2017,NIKOL,231378,155622,67.26,JAGDISH PANCHAL,,87764,56.4,GOHIL INDRAVIJAYSINH,,62884,24880,15.99,src-1b7bc1c9d39a
IN-AC-2008-gujarat-2694,gujarat,2017,THAKKARBAPA NAGAR,223154,147441,66.07,KAKADIYA VALLABHBHAI GOBARBHAI,,88124,59.77,BABUBHAI MAVJIBHAI MANGUKIYA,,54036,34088,23.12,src-1b7bc1c9d39a
IN-AC-2008-gujarat-2695,gujarat,2017,VATVA,311646,212161,68.08,PRADIPSINH BHAGVATSINH JADEJA,,131133,61.81,PATEL BIPINCHANDRA RUGNATHBHAI (BIPINKAKA),,68753,62380,29.4,src-1b7bc1c9d39a
IN-AC-2008-gujarat-2696,gujarat,2017,AMRAIWADI,268178,171673,64.01,PATEL HASMUKHBHAI SOMABHAI ( H. S. PATEL ),,105694,61.57,CHAUHAN ARVINDSINH VISHVANATHSINH ( ARVIND CHAUHAN ),,55962,49732,28.97,src-1b7bc1c9d39a
IN-AC-2008-gujarat-2697,gujarat,2017,ASARWA,202480,132571,65.47,PARMAR PRADIPBHAI KHANABHAI,,87238,65.8,VAGHELA KANUBHAI ATMARAM,,37974,49264,37.16,src-1b7bc1c9d39a
IN-AC-2008-gujarat-2698,gujarat,2017,DANILIMDA,230660,155854,67.57,PARMAR SHAILESH MANHARBHAI,,90691,58.19,VAGHELA JITENDRA UMAKANT (JITUBHAI VAGHELA),,58181,32510,20.86,src-1b7bc1c9d39a
IN-AC-2008-gujarat-2699,gujarat,2017,DARIAPUR,195560,127427,65.16,SHAIKH GYASUDDIN HABIBUDDEEN,,63712,50,BHARAT BAROT,,57525,6187,4.86,src-1b7bc1c9d39a
